Year,ACCESS-CM2,ACCESS-ESM1-5,AWI-CM-1-1-MR,BCC-CSM2-MR,BCC-ESM1,CAMS-CSM1-0,CESM2,CESM2-WACCM,CNRM-CM6-1,CNRM-ESM2-1,CanESM5,E3SM-1-0,EC-Earth3,EC-Earth3-Veg,FGOALS-f3-L,GFDL-CM4,GFDL-ESM4,GISS-E2-1-G,GISS-E2-1-G-CC,GISS-E2-1-H,HadGEM3-GC31-LL,HadGEM3-GC31-MM,INM-CM4-8,INM-CM5-0,IPSL-CM6A-LR,MIROC-ES2L,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NESM3,NorCPM1,NorESM2-LM,SAM0-UNICON,UKESM1-0-LL
1998,5.334205627441406,4.564306259155273,3.626156806945801,6.668333530426025,8.625505447387695,7.421134948730469,3.9321343898773193,4.80045223236084,4.328291416168213,4.857917785644531,5.047004222869873,4.116788387298584,6.559925079345703,5.319703102111816,3.2677886486053467,6.181760787963867,5.116030216217041,8.832297325134277,7.298235893249512,9.269233703613281,6.474,6.305,7.5700297355651855,7.026018142700195,2.8976492881774902,4.646317958831787,5.415398120880127,4.393442153930664,3.5362517833709717,4.1085538075758,4.334092140197754,9.188562393188477,5.5939130783081055,7.192152976989746,5.955
1999,5.910863876342773,4.557408332824707,3.1259453296661377,6.647449493408203,7.609798431396484,6.796919822692871,3.848726987838745,4.96793270111084,4.816678524017334,3.4556825160980225,4.550213813781738,4.1173505783081055,6.4341959953308105,5.519812107086182,3.1886940002441406,6.107154369354248,4.698972225189209,7.337747097015381,6.808628082275391,8.302764892578125,6.119,6.377,6.508889675140381,6.1827216148376465,3.1799306869506836,4.87331485748291,4.708326816558838,4.184239387512207,3.6320033073425293,4.2604441214185105,4.014709949493408,9.337467193603516,4.982923984527588,6.807248592376709,6.193
2000,5.04157018661499,5.099153995513916,3.150485038757324,7.185901165008545,6.185498237609863,7.18032169342041,3.341704845428467,4.680209636688232,4.536811828613281,4.636502265930176,5.541290760040283,3.923233985900879,6.566376686096191,5.180970191955566,3.5411291122436523,6.415831565856934,4.6848297119140625,7.40616512298584,7.949881076812744,9.692917823791504,6.266,5.8,6.5560784339904785,6.204493999481201,3.5554628372192383,4.706334590911865,5.363625526428223,4.115260124206543,3.9149627685546875,4.667922662122465,4.522995948791504,9.1599760055542,4.6133713722229,6.672577381134033,6.117
2001,5.444611549377441,4.68702507019043,3.4427552223205566,6.619604587554932,6.984006404876709,6.938790798187256,3.4589030742645264,3.5232648849487305,4.750674724578857,4.553961277008057,5.949039459228516,2.785342216491699,7.49741792678833,4.427433967590332,3.09450101852417,5.478958606719971,4.657102584838867,7.809421062469482,6.34036111831665,8.445873260498047,5.818,5.957,6.100069046020508,5.495950698852539,2.7271666526794434,4.753629684448242,5.111896991729736,4.1090545654296875,3.468611001968384,4.791910864197505,4.527455806732178,9.229856491088867,5.242700576782227,5.788960933685303,6.293
2002,4.584666728973389,3.917856216430664,3.2504591941833496,5.2257208824157715,7.281124114990234,7.100706100463867,2.578927755355835,3.6757171154022217,5.25094747543335,3.0567469596862793,5.197118282318115,3.374725341796875,6.975692272186279,5.084674835205078,2.159470796585083,6.179482936859131,5.195159435272217,7.446638107299805,6.884943962097168,8.399677276611328,5.655,5.27,7.049462795257568,5.1957316398620605,3.873244524002075,4.636080741882324,4.501880168914795,3.8942649364471436,3.7243824005126953,3.8188262263864168,4.028857707977295,9.248737335205078,5.146561622619629,6.254583358764648,6.527
2003,5.286591053009033,4.055095195770264,3.4257583618164062,5.2664899826049805,6.419790267944336,6.73889684677124,1.671337366104126,3.780757188796997,4.7318220138549805,2.129034996032715,4.586223602294922,3.1667122840881348,5.998993396759033,4.654598236083984,3.2144038677215576,5.7209601402282715,4.864790439605713,6.973385810852051,7.137261867523193,8.757887840270996,5.151,5.27,6.823126316070557,5.224259376525879,2.7024641036987305,4.601444721221924,4.597743034362793,3.6592063903808594,3.955897331237793,4.162718414272872,4.484971046447754,9.246210098266602,5.706425189971924,6.044426918029785,6.563
2004,4.972901821136475,3.3250701427459717,2.491600275039673,4.914636611938477,6.395389080047607,6.570489406585693,1.368641972541809,3.7497057914733887,4.661665916442871,3.3351709842681885,5.174976348876953,2.5281341075897217,5.612441062927246,4.7612528800964355,2.991960048675537,5.7835774421691895,4.509047985076904,7.158585071563721,7.505939483642578,8.795186996459961,5.272,4.911,6.10255241394043,6.034092426300049,3.5812764167785645,4.145161151885986,4.563204765319824,3.1913506984710693,4.069332122802734,3.1368342860097878,4.252871036529541,8.895474433898926,5.471878528594971,5.6044158935546875,6.358
2005,5.357676982879639,4.350330829620361,3.202489137649536,5.759399890899658,7.08811616897583,6.803915500640869,2.0183987617492676,3.775221109390259,4.019948959350586,3.6254961490631104,5.168007850646973,1.7647967338562012,5.883994102478027,4.671766757965088,1.9555715322494507,5.136147499084473,4.812588691711426,7.647034168243408,7.053304195404053,8.330841064453125,5.286,5.262,6.887233734130859,5.788519859313965,2.341588020324707,4.111699104309082,4.580077171325684,2.9922049045562744,4.114469528198242,3.7399714107809405,3.029388189315796,8.664374351501465,4.978257656097412,5.860071659088135,5.725
2006,5.821349143981934,3.796473503112793,2.7278029918670654,4.995514392852783,6.427311897277832,7.152732849121094,3.2098920345306396,3.449195384979248,4.032221794128418,4.210376262664795,5.620273113250732,1.5939319133758545,6.138876914978027,4.768253326416016,2.682879686355591,5.0455732345581055,4.7476935386657715,6.487267971038818,5.7107014656066895,7.9529128074646,4.774,5.133,6.956833839416504,5.70720100402832,3.3382015228271484,4.826244831085205,4.42811393737793,2.572685480117798,3.7532031536102295,2.7253850523943175,2.4509825706481934,9.023123741149902,4.862088203430176,5.395969867706299,6.916
2007,5.660417556762695,3.2955427169799805,3.1055490970611572,4.330654144287109,6.630454063415527,7.100910186767578,1.656014323234558,3.2788047790527344,4.2560553550720215,3.281355142593384,5.378586769104004,1.963714599609375,5.070357799530029,4.243179798126221,2.7641425132751465,5.452706336975098,4.286053657531738,7.766772747039795,6.666728496551514,8.407692909240723,4.654,5.22,6.402807712554932,5.435708045959473,2.387593984603882,4.846009254455566,4.6397833824157715,2.6753957271575928,3.7155210971832275,2.62136496835752,1.8834903240203857,8.7488374710083,4.608490467071533,5.746829032897949,6.867
2008,5.050147533416748,4.037797927856445,2.9225785732269287,4.654820442199707,6.736989498138428,7.543113708496094,1.6010392904281616,2.960340738296509,5.292460918426514,3.506375789642334,4.243646144866943,2.4722979068756104,4.603548049926758,4.511613845825195,3.0974783897399902,5.065921306610107,4.085269927978516,6.57505989074707,7.032915115356445,8.113758087158203,4.147,4.873,7.209170818328857,4.92954158782959,2.552473306655884,3.852600574493408,4.8920769691467285,2.8455376625061035,3.5015206336975098,2.3927605466039865,1.788069486618042,8.727560997009277,4.176666736602783,5.696875095367432,6.814
2009,5.476309299468994,3.205009698867798,2.7109217643737793,5.3106584548950195,6.213956832885742,6.705729007720947,0.9470739960670471,3.869157314300537,4.9897379875183105,3.68530011177063,4.420884609222412,1.5461210012435913,4.414255142211914,4.762736797332764,2.656710147857666,4.560745716094971,4.121665000915527,7.221227645874023,5.99276876449585,6.611861705780029,4.818,5.674,6.689229965209961,5.071073055267334,3.4087862968444824,3.9458909034729004,5.072094440460205,2.8788788318634033,3.087871789932251,1.6535113826704384,2.9638853073120117,8.265959739685059,4.481215953826904,5.630122184753418,6.424
2010,5.586924076080322,3.7474207878112793,2.9441874027252197,6.168558597564697,6.304272651672363,7.11631441116333,2.4323232173919678,3.8482089042663574,5.101672172546387,3.0802009105682373,4.9826226234436035,0.7004231214523315,4.465729713439941,4.475131988525391,3.3519296646118164,5.121153831481934,4.697605133056641,7.1827239990234375,6.616746425628662,6.7407331466674805,4.985,5.404,6.74046516418457,5.34918212890625,3.006474018096924,3.564162015914917,4.3577399253845215,2.6044418811798096,2.99163818359375,3.9031336364690152,2.4586026668548584,8.192193031311035,3.9519145488739014,6.588283061981201,6.307
2011,4.473161697387695,2.781508445739746,2.7430574893951416,5.60274076461792,6.05484676361084,7.1488423347473145,2.304373264312744,2.646923542022705,4.94984769821167,4.37288761138916,5.422802925109863,1.134294867515564,4.323039531707764,5.461285591125488,2.92384934425354,3.9744648933410645,4.491743087768555,6.538978099822998,6.362856864929199,6.9235734939575195,4.17,4.901,6.9099836349487305,6.019753932952881,3.33231258392334,4.014537334442139,4.4455766677856445,2.554802179336548,3.210474729537964,3.8711467550905607,2.365112543106079,8.110458374023438,4.190672397613525,5.419381141662598,5.586
2012,4.012982368469238,4.060365676879883,2.9342079162597656,4.75624418258667,5.027421474456787,6.1615095138549805,2.6407363414764404,2.712109327316284,4.679612636566162,3.2748754024505615,4.891989707946777,2.859272003173828,4.518529415130615,4.292849540710449,2.8139729499816895,4.343003749847412,4.2727952003479,7.37449836730957,6.482508659362793,6.377119541168213,4.71,4.48,7.16501522064209,6.101336479187012,2.743694305419922,4.117161750793457,4.36317253112793,2.673252820968628,3.323927402496338,3.0027949078346436,2.586857557296753,8.64725112915039,4.217416286468506,5.260526657104492,5.867
2013,4.193058013916016,3.8712503910064697,2.94120192527771,5.16513729095459,5.178328514099121,7.0875630378723145,1.060424566268921,3.2543394565582275,5.18367862701416,4.274566650390625,4.075664520263672,2.2002532482147217,4.522573947906494,4.7473883628845215,3.530062198638916,5.651381015777588,4.497570037841797,6.178676128387451,7.053979873657227,6.459958076477051,4.078,3.768,6.961748123168945,5.468810081481934,2.6953933238983154,3.3996875286102295,3.6870436668395996,2.7402312755584717,3.1486706733703613,2.605239346380093,2.0536715984344482,8.393301963806152,3.9856319427490234,6.3452067375183105,5.212
2014,4.2969651222229,3.6398298740386963,3.093069314956665,4.473220348358154,5.284214019775391,7.230594158172607,2.002138376235962,3.1805412769317627,5.360841751098633,3.462400436401367,4.074640274047852,2.3011655807495117,4.642668724060059,5.017022132873535,1.8179882764816284,4.51906681060791,5.156944274902344,5.910397529602051,6.312267303466797,7.916802883148193,4.87,3.735,6.800934791564941,5.201982498168945,3.7614855766296387,3.0066163539886475,3.6699581146240234,2.876494884490967,3.212326765060425,2.0118686579955547,1.5896950960159302,8.76485824584961,3.4192724227905273,4.698398590087891,5.569
